u,g,r,i,z,u_err,g_err,r_err,i_err,z_err,specz,specz_err,photoz,photoz_err
28.53663,21.47506,21.47506,18.86797,18.6045,0.2608835,0.2168157,0.08892533,0.0627754,0.1663451,0.4400692,0.0001047352,0.454386,0.020373
15.10518,32.45639,32.45639,16.21769,14.18136,0.06892944,0.2835845,0.100317,0.1810087,0.1247228,0.6045465,0.0001732367,0.614499,0.033532
20.97875,21.58529,21.58529,19.06442,18.57835,0.2910837,0.1861294,0.09301801,0.0624048,0.1222779,0.5992851,0.0001164206,0.572675,0.029983
21.63465,21.47474,21.47474,19.71345,19.57288,0.2980963,0.1233703,0.07031426,0.05569855,0.1946915,0.5519691,3.988502E-05,0.567487,0.045581
20.88114,20.80777,20.80777,18.29791,17.83981,0.212784,0.0890122,0.0516012,0.0530769,0.08426332,0.4066178,5.365038E-05,0.370599,0.02259
19.90598,21.79552,21.79552,19.6612,18.87184,0.1165475,0.2868286,0.1323747,0.09752735,0.2125427,0.4957185,0.0001613093,0.495443,0.024253
20.64775,21.08674,21.08674,19.63159,19.51051,0.1833989,0.1278617,0.07692776,0.09234063,0.2555607,0.6002388,0.0001115516,0.576351,0.048468
20.06691,21.72094,21.72094,19.88112,19.2795,0.1016088,0.1948733,0.1637259,0.1011774,0.2070241,0.6855991,0.0002163068,0.585102,0.035086
20.80658,20.98553,20.98553,18.62237,18.14018,0.256368,0.07942664,0.02922819,0.02619234,0.06503128,0.4234281,7.040539E-05,0.371582,0.026485
28.46371,22.03535,22.03535,19.93014,19.41716,0.2320219,0.2521372,0.1105442,0.1057509,0.2541604,0.5829023,0.0001943052,0.565358,0.048956
32.14968,32.67479,32.67479,32.84499,30.6659,0.2170382,0.1333858,0.245783,0.1391283,0.1442448,0.5068054,0.0001530874,0.527214,0.02797
32.14968,32.67479,32.67479,32.84499,30.6659,0.2170382,0.1333858,0.245783,0.1391283,0.1442448,0.506745,0.0001480347,0.527214,0.02797
28.39172,21.27584,21.27584,18.75868,18.44888,0.2455047,0.1254071,0.0585934,0.04078668,0.1013851,0.4853085,0.0001291461,0.480622,0.018685
27.9445,22.17765,22.17765,20.02864,19.18724,0.2808743,0.2282249,0.1299074,0.08867043,0.1685142,0.4938382,0.0001423716,0.506564,0.026055
20.51659,21.83809,21.83809,18.91154,18.46509,0.2423377,0.2494815,0.07618087,0.08085485,0.14065,0.4809732,8.820295E-05,0.460353,0.026587
20.73587,21.22002,21.22002,18.50737,18.09319,0.2693158,0.1314185,0.03403797,0.02998393,0.09204914,0.4740289,6.450678E-05,0.456003,0.024603
17.18166,21.32876,21.32876,18.76421,18.09578,0.03379873,0.2770112,0.09284341,0.09211721,0.1385356,0.4956468,0.0001118632,0.522831,0.019025
20.56903,21.39807,21.39807,19.79031,19.42056,0.234263,0.1861255,0.1256508,0.1033128,0.297873,0.6373969,8.132427E-05,0.609952,0.060083
20.55395,21.53192,21.53192,18.90237,18.66167,0.2484989,0.1964165,0.06886595,0.06096964,0.1397885,0.4368761,0.0001081643,0.47083,0.019698
28.17274,21.72753,21.72753,19.63082,19.14832,0.2957392,0.240332,0.1150993,0.08756325,0.1652583,0.5107111,0.0001336625,0.528172,0.03098
29.07352,21.32928,21.32928,19.39218,19.0899,0.1495642,0.1841946,0.1028638,0.08261765,0.2340004,0.549335,0.0001893298,0.548449,0.028868
20.35828,22.34197,22.34197,19.97631,19.77549,0.1785295,0.2936388,0.1369329,0.08691861,0.2878981,0.4604354,0.0001885836,0.515671,0.038049
20.85051,21.23245,21.23245,19.14078,18.53203,0.2851012,0.1588812,0.08344755,0.07082639,0.1388437,0.5345709,4.635992E-05,0.469822,0.041949
20.51985,22.03927,22.03927,19.6877,19.21212,0.1960717,0.2611906,0.101587,0.07492988,0.1682881,0.51947,0.0001170431,0.507968,0.038122
20.95406,20.88549,20.88549,20.21514,20.1809,0.1373351,0.05757412,0.06722011,0.06604762,0.2307428,0.4068657,1.338997E-05,0.687902,0.182765
16.92924,31.97323,31.97323,16.26258,16.40387,0.1260793,0.1901279,0.1067356,0.06718703,0.2930204,0.4600162,0.0001591997,0.503051,0.041027
19.97955,20.70419,20.70419,18.61607,18.13359,0.1976292,0.1719476,0.05211865,0.0632991,0.1440785,0.4051919,8.544777E-05,0.382909,0.024338
21.01604,22.00157,22.00157,19.65613,19.11431,0.2939647,0.2912467,0.09925722,0.100278,0.1901584,0.4889447,0.0001342607,0.485444,0.041335
30.00978,21.11365,21.11365,19.76847,19.53876,0.2901849,0.1611406,0.1260668,0.09173871,0.2431353,0.5393686,0.0001942192,0.615306,0.051256
19.83898,21.14054,21.14054,18.93736,18.33689,0.191917,0.2395649,0.1000039,0.08042493,0.2119948,0.4242243,0.0001027938,0.400175,0.025966
21.01765,20.40587,20.40587,18.79225,18.1794,0.2793246,0.07167919,0.05097727,0.04754316,0.09050818,0.4437566,5.393854E-05,0.494883,0.099756
20.60126,21.64001,21.64001,19.15114,18.55262,0.2588537,0.2420616,0.08493001,0.07059814,0.1643065,0.4804637,9.885745E-05,0.483416,0.018316
20.4699,21.44264,21.44264,19.3038,18.91823,0.2941228,0.2324012,0.157702,0.09212367,0.2745391,0.5038037,0.0001142414,0.534993,0.049723
19.00874,20.41425,20.41425,18.27173,18.05375,0.2561936,0.1634281,0.1292454,0.07482909,0.2270378,0.452525,7.504694E-05,0.455974,0.039871
20.996,21.96476,21.96476,19.65909,19.26681,0.2868602,0.2420434,0.073424,0.1031492,0.2146506,0.4158193,6.271781E-05,0.34856,0.050089
21.13266,21.51686,21.51686,19.6169,19.45256,0.2776876,0.1418002,0.08682751,0.07013125,0.2157276,0.5600331,0.0001089707,0.548093,0.046812
31.61854,21.38997,21.38997,18.98227,18.34581,0.08199847,0.1719118,0.04636159,0.05188488,0.1069342,0.4381884,7.890578E-05,0.439049,0.020665
17.2596,18.03161,18.03161,31.24529,16.45883,0.1589587,0.140318,0.1088301,0.199191,0.2824303,0.6866112,0.0002628058,0.70903,0.060277
16.321,18.15214,18.15214,16.50287,16.07508,0.09554034,0.2420439,0.1043548,0.1298303,0.2958289,0.6700033,0.0001881363,0.624833,0.028498
21.17236,22.08599,22.08599,19.79458,19.32092,0.1798904,0.2800142,0.1942182,0.180674,0.2661324,0.5785834,0.0001212204,0.475521,0.037977
20.5825,21.23781,21.23781,18.57649,18.21181,0.228735,0.1988598,0.06465703,0.05226522,0.107865,0.4313102,9.49672E-05,0.430025,0.027207
20.62445,21.5092,21.5092,18.98772,18.86399,0.2447701,0.2331565,0.06095895,0.05856418,0.2068527,0.5403324,0.0001379472,0.527454,0.030772
20.62445,21.5092,21.5092,18.98772,18.86399,0.2447701,0.2331565,0.06095895,0.05856418,0.2068527,0.5406235,0.0001648314,0.527454,0.030772
20.79368,20.60639,20.60639,18.52681,18.12998,0.286182,0.09944639,0.04452224,0.04049349,0.1198322,0.4280058,6.568995E-05,0.3818,0.057838
20.76074,21.50203,21.50203,19.67662,19.04281,0.2715173,0.2230056,0.08659267,0.1117456,0.2620348,0.5333638,0.0001587428,0.509794,0.059328
20.16349,21.56905,21.56905,19.11479,18.61403,0.1718733,0.2352888,0.05650444,0.06408909,0.187702,0.5096637,0.0001645472,0.46934,0.042332
21.00176,21.26184,21.26184,19.37773,18.86306,0.2911213,0.1345628,0.09293097,0.06378935,0.1810724,0.5062889,0.0001079465,0.562352,0.050616
19.88524,21.1869,21.1869,19.20427,18.71622,0.2073046,0.2597819,0.1406072,0.1123307,0.2652024,0.5577543,0.0001018278,0.490875,0.052633
28.25267,21.51607,21.51607,19.30681,18.90395,0.238764,0.1951104,0.06292595,0.07173733,0.1515395,0.5508743,0.0001054953,0.460811,0.045898
30.94241,21.70994,21.70994,19.66318,19.51591,0.02026323,0.2364299,0.101024,0.0770014,0.245288,0.5226806,0.0001635883,0.565865,0.046357
21.23312,21.88743,21.88743,19.70099,19.59679,0.2908021,0.2082688,0.08921866,0.06777334,0.2200672,0.5109265,0.0001159967,0.533817,0.06463
21.01944,21.20593,21.20593,19.88075,19.62728,0.193722,0.08832999,0.0802412,0.07695398,0.1979908,0.6351889,7.928145E-05,0.773385,0.08642
29.19576,21.84076,21.84076,19.8114,19.07639,0.1354438,0.2632056,0.1350534,0.1185594,0.23901,0.558785,0.0001916177,0.515983,0.044301
20.15077,21.4901,21.4901,18.87449,18.4975,0.1716736,0.1811452,0.05143531,0.04717764,0.148889,0.4109852,8.08741E-05,0.403797,0.028916
28.54792,22.26491,22.26491,19.88358,19.61174,0.1653511,0.2364179,0.1337365,0.08583489,0.2602256,0.51876,0.0001366181,0.516941,0.046865
19.17397,21.8754,21.8754,19.53006,19.2637,0.09653273,0.1692228,0.06302474,0.05252869,0.1566128,0.5188035,0.0001016219,0.444887,0.045745
20.07607,20.88088,20.88088,19.72899,18.78148,0.2489996,0.1971353,0.09589122,0.1885003,0.2980038,0.6129757,0.0002044654,0.567654,0.049834
31.4496,20.5499,20.5499,18.0195,17.4669,0.1219267,0.2336824,0.05208712,0.05198415,0.1143547,0.4013818,8.87375E-05,0.391706,0.034908
20.70029,21.37819,21.37819,19.07464,18.42785,0.2299099,0.1674585,0.05513649,0.04904583,0.1009089,0.4033653,0.0001403893,0.400041,0.032445
19.16553,18.70467,18.70467,18.28841,18.14973,0.03112293,0.008555631,0.0122034,0.0129304,0.04324521,0.5263174,0.0002319704,0.06414,0.027576
19.16553,18.70467,18.70467,18.28841,18.14973,0.03112293,0.008555631,0.0122034,0.0129304,0.04324521,0.5284636,0.0001683965,0.06414,0.027576
21.09941,20.79697,20.79697,18.75434,18.47383,0.2573831,0.088486,0.05397905,0.04742893,0.1649855,0.4896604,0.0001716857,0.492514,0.05203
21.21112,20.85281,20.85281,19.24978,18.98605,0.2186953,0.06215265,0.05477388,0.05768963,0.186415,0.5849523,2.774263E-05,0.558017,0.096461
20.64758,21.34569,21.34569,19.32136,19.02973,0.1901432,0.1578096,0.08651181,0.08842342,0.2567588,0.4877175,0.0004083377,0.584604,0.054057
21.51283,22.6169,22.6169,19.9075,19.57553,0.2951,0.2814669,0.1906464,0.1051092,0.274398,0.6908869,0.0002117484,0.670208,0.057604
20.71886,20.61568,20.61568,19.35625,19.05074,0.272882,0.08559872,0.088181,0.09590203,0.2936136,0.4939782,9.925368E-05,0.593357,0.111924
20.63251,20.85169,20.85169,19.36225,18.94201,0.2276413,0.1113938,0.0712136,0.1075188,0.2899263,0.6060004,0.000339025,0.58551,0.055279
21.14597,21.60401,21.60401,19.29214,18.88302,0.2443087,0.1974232,0.08068953,0.05978876,0.1523005,0.5192384,0.0001089051,0.50623,0.033056
21.69732,22.0351,22.0351,19.58331,18.95226,0.2960573,0.2102345,0.09269142,0.06450484,0.1560859,0.4825996,0.0001119498,0.524238,0.04056
20.55993,21.00166,21.00166,19.19766,18.86062,0.2145402,0.1287328,0.06292133,0.06876377,0.1855706,0.5243856,0.0001664512,0.514446,0.05076
20.8608,21.53084,21.53084,19.44762,18.76851,0.2708316,0.212336,0.07188783,0.09657001,0.1853954,0.5979031,0.0001614674,0.6337,0.056081
21.45419,21.38688,21.38688,18.93766,18.56046,0.2639183,0.1047923,0.03854721,0.03681231,0.1202119,0.400101,5.973372E-05,0.413965,0.028252
21.28176,20.96189,20.96189,19.68286,19.81997,0.2847109,0.076175,0.09282532,0.08481234,0.2972141,0.5365241,3.61843E-05,0.494044,0.167965
19.0984,21.31334,21.31334,18.95437,18.43867,0.09887939,0.2486302,0.0755424,0.09163225,0.1541456,0.4736126,0.0001001309,0.463892,0.023102
20.05292,20.46436,20.46436,18.1611,17.566,0.2715524,0.1143459,0.04871018,0.04410189,0.07741793,0.4293623,6.248443E-05,0.371999,0.06108
21.13745,21.02895,21.02895,19.29883,18.76238,0.2981129,0.1417247,0.07512311,0.06417366,0.1449831,0.5820164,0.0001094178,0.380436,0.145092
20.88322,21.09004,21.09004,19.52064,18.95879,0.2465673,0.1276646,0.1816842,0.07123241,0.1629762,0.5860551,0.0001395956,0.660608,0.059022
20.52759,21.54107,21.54107,19.22161,18.56663,0.2777817,0.2887769,0.10126,0.08035497,0.1549088,0.5708705,0.0001280402,0.495221,0.038013
20.62006,21.49716,21.49716,19.14298,18.73092,0.2930282,0.2413203,0.09995768,0.07660701,0.1785089,0.4758585,0.000126812,0.486747,0.03687
27.89636,21.94992,21.94992,19.81742,18.9464,0.2628869,0.1864302,0.1885299,0.08425144,0.194787,0.5697172,0.000138863,0.558263,0.041666
21.13078,21.16202,21.16202,19.88333,19.60993,0.2617334,0.1098432,0.09807395,0.08976068,0.2502258,0.632751,0.0001107366,0.623737,0.058524
21.02411,21.16384,21.16384,19.30722,19.02508,0.2823896,0.1558627,0.07222784,0.06682477,0.2070063,0.4833372,0.0001143788,0.46513,0.034287
20.90866,21.07122,21.07122,19.70644,19.59934,0.2210152,0.1097287,0.1270848,0.0841833,0.2962883,0.6868876,0.0002383291,0.581803,0.152785
21.46482,21.32117,21.32117,19.70549,19.54323,0.2803395,0.1277845,0.08151354,0.07096243,0.1758423,0.5342389,7.604642E-05,0.539378,0.049497
19.8861,20.65232,20.65232,18.769,18.43591,0.1803039,0.1358006,0.07876242,0.06413285,0.1667112,0.4507198,9.599462E-05,0.478002,0.034097
29.93719,21.7367,21.7367,19.19974,18.56526,0.1253689,0.2633293,0.1143745,0.07882356,0.1543483,0.5383275,9.534953E-05,0.565818,0.028899
20.47396,21.07745,21.07745,18.61074,18.30021,0.266375,0.1724845,0.05199684,0.05248028,0.1593094,0.4056776,7.113173E-05,0.384895,0.02857
17.38342,21.38828,21.38828,19.21502,18.58623,0.147373,0.1784805,0.06474816,0.07462495,0.1535757,0.4895933,0.0001153485,0.491939,0.033901
20.43774,20.74051,20.74051,19.31066,19.12752,0.221072,0.1231443,0.1080091,0.07900319,0.2200666,0.4273077,8.029785E-05,0.522401,0.049429
21.33667,21.48175,21.48175,19.60976,19.25582,0.2867429,0.1439476,0.091105,0.07263897,0.1852477,0.6070395,9.992813E-05,0.566278,0.04841
20.66123,21.5104,21.5104,19.50772,19.38388,0.2136872,0.1678951,0.06806824,0.06786314,0.2716019,0.5115533,0.0001257766,0.461386,0.086858
21.51641,22.08415,22.08415,19.85424,19.15888,0.2670088,0.2546731,0.1053551,0.08456358,0.1395826,0.4098378,7.091189E-05,0.479031,0.045956
21.06769,21.8956,21.8956,19.41402,19.37201,0.2803036,0.2944572,0.09933358,0.07772603,0.2437673,0.5207183,0.0001064041,0.522106,0.064658
28.0096,22.32349,22.32349,19.79834,19.40623,0.204796,0.2541024,0.103843,0.09057108,0.1538311,0.5175502,0.0001396913,0.519457,0.028444
20.60217,21.28995,21.28995,18.94447,18.57317,0.2124777,0.1858583,0.07685252,0.06024442,0.132216,0.4169639,0.0001062142,0.424626,0.02693
21.38999,20.57384,20.57384,19.05325,18.72735,0.1976478,0.05088316,0.03329157,0.03263246,0.08021984,0.4203701,0.0001353023,0.365623,0.093793
28.66209,21.863,21.863,19.64153,19.26099,0.2863264,0.2611553,0.1469352,0.08618425,0.1807328,0.6071456,0.00018866,0.558999,0.026768
21.19324,21.60215,21.60215,19.71911,19.08932,0.2940938,0.2066786,0.08192024,0.09849203,0.1472041,0.5049852,9.998051E-05,0.503509,0.05128
21.19324,21.60215,21.60215,19.71911,19.08932,0.2940938,0.2066786,0.08192024,0.09849203,0.1472041,0.504984,9.910155E-05,0.503509,0.05128
21.52658,22.02226,22.02226,19.74768,19.35538,0.272341,0.1843598,0.08730008,0.07065284,0.1683103,0.50397,0.0001347804,0.510992,0.037609
21.52658,22.02226,22.02226,19.74768,19.35538,0.272341,0.1843598,0.08730008,0.07065284,0.1683103,0.5042289,0.0001442386,0.510992,0.037609
21.14148,21.4275,21.4275,19.27374,18.59273,0.2486505,0.1370478,0.06468137,0.04627293,0.09635109,0.4898383,0.0001236096,0.472233,0.045921
21.14148,21.4275,21.4275,19.27374,18.59273,0.2486505,0.1370478,0.06468137,0.04627293,0.09635109,0.4897766,0.0001214818,0.472233,0.045921
20.83283,21.53933,21.53933,19.64126,18.97229,0.2247104,0.179033,0.1007591,0.07233717,0.1378052,0.5341532,0.0001399996,0.556807,0.02481
20.83283,21.53933,21.53933,19.64126,18.97229,0.2247104,0.179033,0.1007591,0.07233717,0.1378052,0.5345595,0.000142888,0.556807,0.02481
21.17912,21.21315,21.21315,19.52189,19.14327,0.2861708,0.1718384,0.06764542,0.07952313,0.1964312,0.6345022,5.397931E-05,0.588942,0.049088
21.11536,21.12251,21.12251,18.83008,18.59409,0.2725142,0.1318682,0.04802032,0.03718286,0.121367,0.4351127,8.090377E-05,0.40432,0.03089
21.12718,21.47149,21.47149,18.8705,18.47209,0.277838,0.1669896,0.05710913,0.03559756,0.1076914,0.5642732,0.0001460151,0.56692,0.030322
31.67924,21.40393,21.40393,19.71271,18.76921,0.09198841,0.240725,0.1668307,0.1052913,0.1464351,0.6544871,0.0002236885,0.629543,0.047327
20.34453,20.7772,20.7772,19.27114,18.95686,0.1384729,0.09222832,0.07467163,0.06012481,0.1739604,0.5156203,0.0001661196,0.472132,0.022927
20.9437,20.77172,20.77172,19.0279,18.87839,0.295387,0.1140272,0.03379695,0.05924304,0.1981462,0.4449272,7.69261E-05,0.335646,0.055613
21.30259,20.72223,20.72223,19.86479,19.49022,0.1653834,0.04446696,0.04973515,0.05138436,0.1398451,0.4311662,8.062497E-05,0.585205,0.220246
21.11581,21.79078,21.79078,19.52029,19.20072,0.2919138,0.283168,0.0953567,0.0820715,0.2367515,0.4741577,0.0001061678,0.522775,0.078295
20.80911,21.96517,21.96517,19.73359,19.34899,0.2296537,0.2580483,0.111496,0.09963168,0.2716745,0.5694082,0.0001493815,0.563202,0.044468
21.1531,21.22266,21.22266,19.62045,19.45516,0.2289415,0.1088369,0.07071493,0.06127429,0.2090581,0.663963,8.052844E-05,0.633386,0.048062
21.00204,21.09869,21.09869,18.98723,18.63424,0.2537817,0.1514917,0.0604051,0.05229534,0.1203069,0.5116293,7.450039E-05,0.469911,0.027147
20.84079,21.45921,21.45921,19.38464,19.37739,0.2130719,0.1588842,0.06095443,0.0596448,0.2277724,0.555949,7.935279E-05,0.569726,0.043057
20.74989,21.90357,21.90357,19.75451,19.13688,0.2502292,0.2640923,0.1172154,0.0917356,0.2254737,0.5528615,0.0001060341,0.548258,0.044953
20.96759,22.03319,22.03319,19.31071,18.71797,0.2604552,0.2731931,0.1010554,0.06228171,0.1438807,0.5430776,0.0001215267,0.568812,0.029028
20.70909,22.02204,22.02204,19.74578,18.97767,0.2275813,0.2898742,0.1364032,0.1316651,0.2005309,0.5290362,0.0001536728,0.536554,0.041174
19.76413,20.50867,20.50867,18.56313,18.14948,0.2287202,0.1391781,0.09159276,0.077907,0.1852248,0.5484264,0.0001400466,0.550109,0.022217
30.23792,20.81107,20.81107,18.45705,18.5153,0.107157,0.2404027,0.08994433,0.08801043,0.1981667,0.5521916,0.0001351005,0.507896,0.032376
20.44324,20.74298,20.74298,18.8574,18.99875,0.2833549,0.1154998,0.07042031,0.05206409,0.2415003,0.5103343,3.213992E-05,0.54607,0.082634
20.25673,20.92124,20.92124,18.52295,18.25988,0.2734657,0.1756778,0.08066779,0.06166874,0.1572889,0.454455,8.630315E-05,0.462983,0.017859
21.36682,20.87817,20.87817,19.97361,19.7903,0.2521906,0.05694165,0.04773593,0.05818257,0.2215675,0.4321261,1.252479E-05,0.271689,0.060867
20.78925,20.40325,20.40325,19.53374,19.35475,0.134742,0.03879943,0.0399265,0.04089317,0.1233467,0.4126067,5.419468E-05,0.566415,0.156608
20.8536,21.11531,21.11531,19.72854,18.88007,0.253126,0.1314397,0.1180095,0.08685828,0.1676688,0.6837953,0.0001108673,0.730087,0.058846
21.34521,20.90269,20.90269,20.35861,19.32378,0.270494,0.08560056,0.08790814,0.1070216,0.1760199,0.6905749,0.0002101221,0.754874,0.234868
20.86965,19.97388,19.97388,19.26484,19.19783,0.1601973,0.08606101,0.09456578,0.1036838,0.1253084,0.6208592,7.355196E-05,0.126453,0.054656
31.94394,21.52552,21.52552,19.41877,18.82078,0.08366786,0.2317192,0.09359251,0.08436006,0.1704696,0.5167767,0.000200626,0.576044,0.044996
21.26475,22.28717,22.28717,19.7984,19.68508,0.2845457,0.2515873,0.1180633,0.09241028,0.2575958,0.4389768,0.0002023631,0.526476,0.068183
18.90712,18.62469,18.62469,17.98002,17.72839,0.05005387,0.01530323,0.01743957,0.02349068,0.06577037,0.4103341,3.067483E-05,0.230793,0.056238
20.65447,21.67454,21.67454,19.43251,18.80376,0.2459224,0.2271449,0.1276355,0.08132383,0.1843487,0.5323752,0.000132728,0.556811,0.035236
29.18458,21.80402,21.80402,19.40099,19.1033,0.265678,0.258421,0.1017327,0.08089454,0.2879817,0.4856737,0.0001103507,0.523318,0.03086
19.941,20.31165,20.31165,17.98375,17.79548,0.2577693,0.1471451,0.07020693,0.06284718,0.1515031,0.4148456,9.812396E-05,0.41204,0.031602
19.941,20.31165,20.31165,17.98375,17.79548,0.2577693,0.1471451,0.07020693,0.06284718,0.1515031,0.4148186,8.412187E-05,0.41204,0.031602
20.6949,21.42126,21.42126,19.39887,19.01038,0.2718709,0.2143076,0.1240354,0.09145036,0.2335782,0.4849246,0.0001681494,0.503084,0.047431
18.24075,21.63263,21.63263,19.46694,18.8383,0.03999757,0.2587169,0.2466714,0.1588232,0.2820313,0.5272228,0.0001448136,0.493328,0.033278
20.06186,21.23919,21.23919,19.51576,18.42528,0.2650298,0.2867347,0.1143593,0.1723955,0.2542687,0.5279679,0.0001914802,0.543463,0.030357
19.98614,20.51501,20.51501,18.73149,18.13245,0.2494883,0.1846928,0.1051284,0.08637875,0.2020793,0.4657061,7.417368E-05,0.429361,0.062357
15.64596,16.90859,16.90859,33.51425,13.88495,0.11121,0.1204147,0.08406645,0.07430744,0.09407225,0.573633,0.0001745045,0.433275,0.033402
21.1694,21.56334,21.56334,18.93814,18.48511,0.2981086,0.1799907,0.06539057,0.05241366,0.1112654,0.4301707,9.075922E-05,0.429435,0.037395
19.6067,22.2483,22.2483,19.30064,19.10534,0.06386062,0.279562,0.1610202,0.09922726,0.1778338,0.661777,0.0001877072,0.640321,0.053293
21.16284,21.66964,21.66964,20.07784,19.38944,0.2847004,0.1790567,0.171382,0.1243335,0.2252946,0.5769016,0.0002736013,0.57408,0.05003
20.65683,20.92335,20.92335,19.29104,19.13769,0.280481,0.146836,0.07705353,0.09856874,0.2961405,0.5062464,9.860965E-05,0.558058,0.051992
20.69453,22.17481,22.17481,19.66503,19.30274,0.2280367,0.2624433,0.1290476,0.08049448,0.2185021,0.4858092,0.0001351839,0.532118,0.037298
19.93428,21.20719,21.20719,19.16823,18.30516,0.1113001,0.1793948,0.0954969,0.06436053,0.1035226,0.5882865,0.0002264689,0.561172,0.031409
21.25805,21.67412,21.67412,19.6963,19.30364,0.2345288,0.1543093,0.08944222,0.06095384,0.1519108,0.4867198,7.720632E-05,0.49823,0.063033
19.12903,20.17804,20.17804,17.03598,16.58395,0.2450543,0.2898386,0.04416014,0.0406028,0.07957944,0.4207117,9.7649E-05,0.332377,0.036099
19.12903,20.17804,20.17804,17.03598,16.58395,0.2450543,0.2898386,0.04416014,0.0406028,0.07957944,0.4207807,0.0001030652,0.332377,0.036099
20.642,21.75272,21.75272,19.30988,19.12385,0.2929641,0.2797361,0.07869422,0.08055358,0.2871303,0.4059358,0.0001540443,0.460286,0.038145
28.61416,21.64194,21.64194,19.07786,18.495,0.2605904,0.2535811,0.04703584,0.07626051,0.1589387,0.4094999,8.383612E-05,0.405898,0.027044
